date,day_of_week,dow_index,weather,item,units_made,units_sold,units_waste,unit_price,unit_cost,revenue,waste_cost
2024-07-07,Sunday,6,rainy,cookie,80,74,6,1.5,0.4,111.0,2.4
2024-07-08,Monday,0,sunny,croissant,31,28,3,3.5,1.2,98.0,3.6
2024-07-08,Monday,0,sunny,muffin,19,18,1,2.75,0.9,49.5,0.9
2024-07-08,Monday,0,sunny,sourdough,11,10,1,8.0,2.5,80.0,2.5
2024-07-08,Monday,0,sunny,baguette,14,13,1,4.0,1.3,52.0,1.3
2024-07-08,Monday,0,sunny,cookie,39,36,3,1.5,0.4,54.0,1.2
2024-07-09,Tuesday,1,sunny,croissant,41,36,5,3.5,1.2,126.0,6.0
2024-07-09,Tuesday,1,sunny,muffin,24,23,1,2.75,0.9,63.25,0.9
2024-07-09,Tuesday,1,sunny,sourdough,13,13,0,8.0,2.5,104.0,0.0
2024-07-09,Tuesday,1,sunny,baguette,19,17,2,4.0,1.3,68.0,2.6
2024-07-09,Tuesday,1,sunny,cookie,50,45,5,1.5,0.4,67.5,2.0
2024-07-10,Wednesday,2,sunny,croissant,30,29,1,3.5,1.2,101.5,1.2
2024-07-10,Wednesday,2,sunny,muffin,33,28,5,2.75,0.9,77.0,4.5
2024-07-10,Wednesday,2,sunny,sourdough,15,13,2,8.0,2.5,104.0,5.0
2024-07-10,Wednesday,2,sunny,baguette,18,16,2,4.0,1.3,64.0,2.6
2024-07-10,Wednesday,2,sunny,cookie,45,39,6,1.5,0.4,58.5,2.4
2024-07-11,Thursday,3,rainy,croissant,43,39,4,3.5,1.2,136.5,4.8
2024-07-11,Thursday,3,rainy,muffin,37,33,4,2.75,0.9,90.75,3.6
2024-07-11,Thursday,3,rainy,sourdough,13,12,1,8.0,2.5,96.0,2.5
2024-07-11,Thursday,3,rainy,baguette,17,17,0,4.0,1.3,68.0,0.0
2024-07-11,Thursday,3,rainy,cookie,54,52,2,1.5,0.4,78.0,0.8
2024-07-12,Friday,4,sunny,croissant,44,37,7,3.5,1.2,129.5,8.4
2024-07-12,Friday,4,sunny,muffin,29,25,4,2.75,0.9,68.75,3.6
2024-07-12,Friday,4,sunny,sourdough,17,15,2,8.0,2.5,120.0,5.0
2024-07-12,Friday,4,sunny,baguette,23,22,1,4.0,1.3,88.0,1.3
2024-07-12,Friday,4,sunny,cookie,46,43,3,1.5,0.4,64.5,1.2
2024-07-13,Saturday,5,rainy,croissant,97,83,14,3.5,1.2,290.5,16.8
2024-07-13,Saturday,5,rainy,muffin,64,58,6,2.75,0.9,159.5,5.4
2024-07-13,Saturday,5,rainy,sourdough,31,28,3,8.0,2.5,224.0,7.5
2024-07-13,Saturday,5,rainy,baguette,46,39,7,4.0,1.3,156.0,9.1
2024-07-13,Saturday,5,rainy,cookie,97,85,12,1.5,0.4,127.5,4.8
2024-07-14,Sunday,6,sunny,croissant,82,70,12,3.5,1.2,245.0,14.4
2024-07-14,Sunday,6,sunny,muffin,53,50,3,2.75,0.9,137.5,2.7
2024-07-14,Sunday,6,sunny,sourdough,30,27,3,8.0,2.5,216.0,7.5
2024-07-14,Sunday,6,sunny,baguette,32,31,1,4.0,1.3,124.0,1.3
2024-07-14,Sunday,6,sunny,cookie,71,64,7,1.5,0.4,96.0,2.8
2024-07-15,Monday,0,sunny,croissant,34,30,4,3.5,1.2,105.0,4.8
2024-07-15,Monday,0,sunny,muffin,24,23,1,2.75,0.9,63.25,0.9
2024-07-15,Monday,0,sunny,sourdough,10,10,0,8.0,2.5,80.0,0.0
2024-07-15,Monday,0,sunny,baguette,14,12,2,4.0,1.3,48.0,2.6
2024-07-15,Monday,0,sunny,cookie,43,39,4,1.5,0.4,58.5,1.6
2024-07-16,Tuesday,1,rainy,croissant,35,30,5,3.5,1.2,105.0,6.0
2024-07-16,Tuesday,1,rainy,muffin,36,32,4,2.75,0.9,88.0,3.6
2024-07-16,Tuesday,1,rainy,sourdough,10,9,1,8.0,2.5,72.0,2.5
2024-07-16,Tuesday,1,rainy,baguette,16,14,2,4.0,1.3,56.0,2.6
2024-07-16,Tuesday,1,rainy,cookie,54,47,7,1.5,0.4,70.5,2.8
2024-07-17,Wednesday,2,sunny,croissant,33,32,1,3.5,1.2,112.0,1.2
2024-07-17,Wednesday,2,sunny,muffin,23,22,1,2.75,0.9,60.5,0.9
2024-07-17,Wednesday,2,sunny,sourdough,15,14,1,8.0,2.5,112.0,2.5
2024-07-17,Wednesday,2,sunny,baguette,20,19,1,4.0,1.3,76.0,1.3
2024-07-17,Wednesday,2,sunny,cookie,48,45,3,1.5,0.4,67.5,1.2
2024-07-18,Thursday,3,sunny,croissant,42,38,4,3.5,1.2,133.0,4.8
2024-07-18,Thursday,3,sunny,muffin,31,30,1,2.75,0.9,82.5,0.9
2024-07-18,Thursday,3,sunny,sourdough,15,13,2,8.0,2.5,104.0,5.0
2024-07-18,Thursday,3,sunny,baguette,19,17,2,4.0,1.3,68.0,2.6
2024-07-18,Thursday,3,sunny,cookie,56,51,5,1.5,0.4,76.5,2.0
2024-07-19,Friday,4,sunny,croissant,37,34,3,3.5,1.2,119.0,3.6
2024-07-19,Friday,4,sunny,muffin,38,34,4,2.75,0.9,93.5,3.6
2024-07-19,Friday,4,sunny,sourdough,16,14,2,8.0,2.5,112.0,5.0
2024-07-19,Friday,4,sunny,baguette,21,19,2,4.0,1.3,76.0,2.6
2024-07-19,Friday,4,sunny,cookie,55,52,3,1.5,0.4,78.0,1.2
2024-07-20,Saturday,5,sunny,croissant,94,82,12,3.5,1.2,287.0,14.4
2024-07-20,Saturday,5,sunny,muffin,49,46,3,2.75,0.9,126.5,2.7
2024-07-20,Saturday,5,sunny,sourdough,38,34,4,8.0,2.5,272.0,10.0
2024-07-20,Saturday,5,sunny,baguette,47,43,4,4.0,1.3,172.0,5.2
2024-07-20,Saturday,5,sunny,cookie,74,71,3,1.5,0.4,106.5,1.2
2024-07-21,Sunday,6,sunny,croissant,69,64,5,3.5,1.2,224.0,6.0
2024-07-21,Sunday,6,sunny,muffin,44,41,3,2.75,0.9,112.75,2.7
2024-07-21,Sunday,6,sunny,sourdough,31,28,3,8.0,2.5,224.0,7.5
2024-07-21,Sunday,6,sunny,baguette,36,35,1,4.0,1.3,140.0,1.3
2024-07-21,Sunday,6,sunny,cookie,72,68,4,1.5,0.4,102.0,1.6
2024-07-22,Monday,0,sunny,croissant,28,26,2,3.5,1.2,91.0,2.4
2024-07-22,Monday,0,sunny,muffin,21,19,2,2.75,0.9,52.25,1.8
2024-07-22,Monday,0,sunny,sourdough,10,9,1,8.0,2.5,72.0,2.5
2024-07-22,Monday,0,sunny,baguette,17,15,2,4.0,1.3,60.0,2.6
2024-07-22,Monday,0,sunny,cookie,37,35,2,1.5,0.4,52.5,0.8
2024-07-23,Tuesday,1,sunny,croissant,30,28,2,3.5,1.2,98.0,2.4
2024-07-23,Tuesday,1,sunny,muffin,24,23,1,2.75,0.9,63.25,0.9
2024-07-23,Tuesday,1,sunny,sourdough,12,11,1,8.0,2.5,88.0,2.5
2024-07-23,Tuesday,1,sunny,baguette,15,15,0,4.0,1.3,60.0,0.0
2024-07-23,Tuesday,1,sunny,cookie,40,37,3,1.5,0.4,55.5,1.2
2024-07-24,Wednesday,2,sunny,croissant,36,34,2,3.5,1.2,119.0,2.4
2024-07-24,Wednesday,2,sunny,muffin,24,22,2,2.75,0.9,60.5,1.8
2024-07-24,Wednesday,2,sunny,sourdough,15,14,1,8.0,2.5,112.0,2.5
2024-07-24,Wednesday,2,sunny,baguette,19,17,2,4.0,1.3,68.0,2.6
2024-07-24,Wednesday,2,sunny,cookie,44,40,4,1.5,0.4,60.0,1.6
2024-07-25,Thursday,3,sunny,croissant,46,39,7,3.5,1.2,136.5,8.4
2024-07-25,Thursday,3,sunny,muffin,26,24,2,2.75,0.9,66.0,1.8
2024-07-25,Thursday,3,sunny,sourdough,16,15,1,8.0,2.5,120.0,2.5
2024-07-25,Thursday,3,sunny,baguette,19,16,3,4.0,1.3,64.0,3.9
2024-07-25,Thursday,3,sunny,cookie,55,51,4,1.5,0.4,76.5,1.6
2024-07-26,Friday,4,sunny,croissant,44,39,5,3.5,1.2,136.5,6.0
2024-07-26,Friday,4,sunny,muffin,29,27,2,2.75,0.9,74.25,1.8
2024-07-26,Friday,4,sunny,sourdough,17,16,1,8.0,2.5,128.0,2.5
2024-07-26,Friday,4,sunny,baguette,19,17,2,4.0,1.3,68.0,2.6
2024-07-26,Friday,4,sunny,cookie,57,51,6,1.5,0.4,76.5,2.4
2024-07-27,Saturday,5,sunny,croissant,90,76,14,3.5,1.2,266.0,16.8
2024-07-27,Saturday,5,sunny,muffin,60,52,8,2.75,0.9,143.0,7.2
2024-07-27,Saturday,5,sunny,sourdough,33,31,2,8.0,2.5,248.0,5.0
2024-07-27,Saturday,5,sunny,baguette,49,42,7,4.0,1.3,168.0,9.1
2024-07-27,Saturday,5,sunny,cookie,97,88,9,1.5,0.4,132.0,3.6
2024-07-28,Sunday,6,sunny,croissant,74,69,5,3.5,1.2,241.5,6.0
2024-07-28,Sunday,6,sunny,muffin,56,49,7,2.75,0.9,134.75,6.3
2024-07-28,Sunday,6,sunny,sourdough,32,31,1,8.0,2.5,248.0,2.5
2024-07-28,Sunday,6,sunny,baguette,45,41,4,4.0,1.3,164.0,5.2
2024-07-28,Sunday,6,sunny,cookie,77,69,8,1.5,0.4,103.5,3.2
2024-07-29,Monday,0,sunny,croissant,32,29,3,3.5,1.2,101.5,3.6
2024-07-29,Monday,0,sunny,muffin,24,22,2,2.75,0.9,60.5,1.8
2024-07-29,Monday,0,sunny,sourdough,12,11,1,8.0,2.5,88.0,2.5
2024-07-29,Monday,0,sunny,baguette,14,14,0,4.0,1.3,56.0,0.0
2024-07-29,Monday,0,sunny,cookie,42,37,5,1.5,0.4,55.5,2.0
2024-07-30,Tuesday,1,sunny,croissant,34,33,1,3.5,1.2,115.5,1.2
2024-07-30,Tuesday,1,sunny,muffin,31,27,4,2.75,0.9,74.25,3.6
2024-07-30,Tuesday,1,sunny,sourdough,12,11,1,8.0,2.5,88.0,2.5
2024-07-30,Tuesday,1,sunny,baguette,20,18,2,4.0,1.3,72.0,2.6
2024-07-30,Tuesday,1,sunny,cookie,37,34,3,1.5,0.4,51.0,1.2
2024-07-31,Wednesday,2,sunny,croissant,38,34,4,3.5,1.2,119.0,4.8
2024-07-31,Wednesday,2,sunny,muffin,29,26,3,2.75,0.9,71.5,2.7
2024-07-31,Wednesday,2,sunny,sourdough,13,12,1,8.0,2.5,96.0,2.5
2024-07-31,Wednesday,2,sunny,baguette,19,17,2,4.0,1.3,68.0,2.6
2024-07-31,Wednesday,2,sunny,cookie,42,40,2,1.5,0.4,60.0,0.8
2024-08-01,Thursday,3,rainy,croissant,45,38,7,3.5,1.2,133.0,8.4
2024-08-01,Thursday,3,rainy,muffin,33,28,5,2.75,0.9,77.0,4.5
2024-08-01,Thursday,3,rainy,sourdough,10,10,0,8.0,2.5,80.0,0.0
2024-08-01,Thursday,3,rainy,baguette,17,16,1,4.0,1.3,64.0,1.3
2024-08-01,Thursday,3,rainy,cookie,57,51,6,1.5,0.4,76.5,2.4
2024-08-02,Friday,4,sunny,croissant,46,42,4,3.5,1.2,147.0,4.8
2024-08-02,Friday,4,sunny,muffin,32,28,4,2.75,0.9,77.0,3.6
2024-08-02,Friday,4,sunny,sourdough,15,13,2,8.0,2.5,104.0,5.0
2024-08-02,Friday,4,sunny,baguette,23,20,3,4.0,1.3,80.0,3.9
2024-08-02,Friday,4,sunny,cookie,52,44,8,1.5,0.4,66.0,3.2
2024-08-03,Saturday,5,rainy,croissant,80,75,5,3.5,1.2,262.5,6.0
2024-08-03,Saturday,5,rainy,muffin,76,64,12,2.75,0.9,176.0,10.8
2024-08-03,Saturday,5,rainy,sourdough,28,26,2,8.0,2.5,208.0,5.0
2024-08-03,Saturday,5,rainy,baguette,38,34,4,4.0,1.3,136.0,5.2
2024-08-03,Saturday,5,rainy,cookie,95,91,4,1.5,0.4,136.5,1.6
2024-08-04,Sunday,6,sunny,croissant,69,61,8,3.5,1.2,213.5,9.6
2024-08-04,Sunday,6,sunny,muffin,52,45,7,2.75,0.9,123.75,6.3
2024-08-04,Sunday,6,sunny,sourdough,30,26,4,8.0,2.5,208.0,10.0
2024-08-04,Sunday,6,sunny,baguette,41,39,2,4.0,1.3,156.0,2.6
2024-08-04,Sunday,6,sunny,cookie,74,63,11,1.5,0.4,94.5,4.4
2024-08-05,Monday,0,rainy,croissant,32,29,3,3.5,1.2,101.5,3.6
2024-08-05,Monday,0,rainy,muffin,27,23,4,2.75,0.9,63.25,3.6
2024-08-05,Monday,0,rainy,sourdough,10,9,1,8.0,2.5,72.0,2.5
2024-08-05,Monday,0,rainy,baguette,14,13,1,4.0,1.3,52.0,1.3
2024-08-05,Monday,0,rainy,cookie,45,41,4,1.5,0.4,61.5,1.6
2024-08-06,Tuesday,1,sunny,croissant,38,33,5,3.5,1.2,115.5,6.0
2024-08-06,Tuesday,1,sunny,muffin,27,25,2,2.75,0.9,68.75,1.8
2024-08-06,Tuesday,1,sunny,sourdough,12,12,0,8.0,2.5,96.0,0.0
2024-08-06,Tuesday,1,sunny,baguette,14,14,0,4.0,1.3,56.0,0.0
2024-08-06,Tuesday,1,sunny,cookie,39,37,2,1.5,0.4,55.5,0.8
2024-08-07,Wednesday,2,sunny,croissant,37,34,3,3.5,1.2,119.0,3.6
2024-08-07,Wednesday,2,sunny,muffin,24,22,2,2.75,0.9,60.5,1.8
2024-08-07,Wednesday,2,sunny,sourdough,12,11,1,8.0,2.5,88.0,2.5
2024-08-07,Wednesday,2,sunny,baguette,19,17,2,4.0,1.3,68.0,2.6
2024-08-07,Wednesday,2,sunny,cookie,54,48,6,1.5,0.4,72.0,2.4
2024-08-08,Thursday,3,sunny,croissant,35,32,3,3.5,1.2,112.0,3.6
2024-08-08,Thursday,3,sunny,muffin,27,26,1,2.75,0.9,71.5,0.9
2024-08-08,Thursday,3,sunny,sourdough,12,12,0,8.0,2.5,96.0,0.0
2024-08-08,Thursday,3,sunny,baguette,18,16,2,4.0,1.3,64.0,2.6
2024-08-08,Thursday,3,sunny,cookie,57,51,6,1.5,0.4,76.5,2.4
2024-08-09,Friday,4,sunny,croissant,46,42,4,3.5,1.2,147.0,4.8
2024-08-09,Friday,4,sunny,muffin,37,33,4,2.75,0.9,90.75,3.6
2024-08-09,Friday,4,sunny,sourdough,13,13,0,8.0,2.5,104.0,0.0
2024-08-09,Friday,4,sunny,baguette,22,21,1,4.0,1.3,84.0,1.3
2024-08-09,Friday,4,sunny,cookie,52,46,6,1.5,0.4,69.0,2.4
2024-08-10,Saturday,5,rainy,croissant,95,82,13,3.5,1.2,287.0,15.6
2024-08-10,Saturday,5,rainy,muffin,77,68,9,2.75,0.9,187.0,8.1
2024-08-10,Saturday,5,rainy,sourdough,26,25,1,8.0,2.5,200.0,2.5
2024-08-10,Saturday,5,rainy,baguette,48,41,7,4.0,1.3,164.0,9.1
2024-08-10,Saturday,5,rainy,cookie,104,89,15,1.5,0.4,133.5,6.0
2024-08-11,Sunday,6,rainy,croissant,88,78,10,3.5,1.2,273.0,12.0
2024-08-11,Sunday,6,rainy,muffin,68,64,4,2.75,0.9,176.0,3.6
2024-08-11,Sunday,6,rainy,sourdough,32,28,4,8.0,2.5,224.0,10.0
2024-08-11,Sunday,6,rainy,baguette,38,32,6,4.0,1.3,128.0,7.8
2024-08-11,Sunday,6,rainy,cookie,89,81,8,1.5,0.4,121.5,3.2
2024-08-12,Monday,0,sunny,croissant,32,27,5,3.5,1.2,94.5,6.0
2024-08-12,Monday,0,sunny,muffin,23,22,1,2.75,0.9,60.5,0.9
2024-08-12,Monday,0,sunny,sourdough,12,11,1,8.0,2.5,88.0,2.5
2024-08-12,Monday,0,sunny,baguette,15,13,2,4.0,1.3,52.0,2.6
2024-08-12,Monday,0,sunny,cookie,38,36,2,1.5,0.4,54.0,0.8
2024-08-13,Tuesday,1,rainy,croissant,34,32,2,3.5,1.2,112.0,2.4
2024-08-13,Tuesday,1,rainy,muffin,26,24,2,2.75,0.9,66.0,1.8
2024-08-13,Tuesday,1,rainy,sourdough,11,10,1,8.0,2.5,80.0,2.5
2024-08-13,Tuesday,1,rainy,baguette,16,14,2,4.0,1.3,56.0,2.6
2024-08-13,Tuesday,1,rainy,cookie,46,43,3,1.5,0.4,64.5,1.2
2024-08-14,Wednesday,2,sunny,croissant,43,38,5,3.5,1.2,133.0,6.0
2024-08-14,Wednesday,2,sunny,muffin,26,22,4,2.75,0.9,60.5,3.6
2024-08-14,Wednesday,2,sunny,sourdough,15,13,2,8.0,2.5,104.0,5.0
2024-08-14,Wednesday,2,sunny,baguette,22,19,3,4.0,1.3,76.0,3.9
2024-08-14,Wednesday,2,sunny,cookie,43,37,6,1.5,0.4,55.5,2.4
2024-08-15,Thursday,3,rainy,croissant,49,42,7,3.5,1.2,147.0,8.4
2024-08-15,Thursday,3,rainy,muffin,39,34,5,2.75,0.9,93.5,4.5
2024-08-15,Thursday,3,rainy,sourdough,13,12,1,8.0,2.5,96.0,2.5
2024-08-15,Thursday,3,rainy,baguette,16,15,1,4.0,1.3,60.0,1.3
2024-08-15,Thursday,3,rainy,cookie,58,51,7,1.5,0.4,76.5,2.8
2024-08-16,Friday,4,sunny,croissant,39,35,4,3.5,1.2,122.5,4.8
2024-08-16,Friday,4,sunny,muffin,33,28,5,2.75,0.9,77.0,4.5
2024-08-16,Friday,4,sunny,sourdough,16,14,2,8.0,2.5,112.0,5.0
2024-08-16,Friday,4,sunny,baguette,18,18,0,4.0,1.3,72.0,0.0
2024-08-16,Friday,4,sunny,cookie,62,54,8,1.5,0.4,81.0,3.2
2024-08-17,Saturday,5,sunny,croissant,85,74,11,3.5,1.2,259.0,13.2
2024-08-17,Saturday,5,sunny,muffin,52,50,2,2.75,0.9,137.5,1.8
2024-08-17,Saturday,5,sunny,sourdough,34,32,2,8.0,2.5,256.0,5.0
2024-08-17,Saturday,5,sunny,baguette,42,39,3,4.0,1.3,156.0,3.9
2024-08-17,Saturday,5,sunny,cookie,88,75,13,1.5,0.4,112.5,5.2
2024-08-18,Sunday,6,sunny,croissant,77,68,9,3.5,1.2,238.0,10.8
2024-08-18,Sunday,6,sunny,muffin,50,46,4,2.75,0.9,126.5,3.6
2024-08-18,Sunday,6,sunny,sourdough,31,30,1,8.0,2.5,240.0,2.5
2024-08-18,Sunday,6,sunny,baguette,36,31,5,4.0,1.3,124.0,6.5
2024-08-18,Sunday,6,sunny,cookie,75,71,4,1.5,0.4,106.5,1.6
2024-08-19,Monday,0,sunny,croissant,28,27,1,3.5,1.2,94.5,1.2
2024-08-19,Monday,0,sunny,muffin,24,23,1,2.75,0.9,63.25,0.9
2024-08-19,Monday,0,sunny,sourdough,11,11,0,8.0,2.5,88.0,0.0
2024-08-19,Monday,0,sunny,baguette,15,14,1,4.0,1.3,56.0,1.3
2024-08-19,Monday,0,sunny,cookie,42,39,3,1.5,0.4,58.5,1.2
2024-08-20,Tuesday,1,sunny,croissant,32,29,3,3.5,1.2,101.5,3.6
2024-08-20,Tuesday,1,sunny,muffin,27,26,1,2.75,0.9,71.5,0.9
2024-08-20,Tuesday,1,sunny,sourdough,12,11,1,8.0,2.5,88.0,2.5
2024-08-20,Tuesday,1,sunny,baguette,17,16,1,4.0,1.3,64.0,1.3
2024-08-20,Tuesday,1,sunny,cookie,47,41,6,1.5,0.4,61.5,2.4
2024-08-21,Wednesday,2,rainy,croissant,39,37,2,3.5,1.2,129.5,2.4
2024-08-21,Wednesday,2,rainy,muffin,32,28,4,2.75,0.9,77.0,3.6
2024-08-21,Wednesday,2,rainy,sourdough,10,9,1,8.0,2.5,72.0,2.5
2024-08-21,Wednesday,2,rainy,baguette,20,17,3,4.0,1.3,68.0,3.9
2024-08-21,Wednesday,2,rainy,cookie,50,47,3,1.5,0.4,70.5,1.2
2024-08-22,Thursday,3,rainy,croissant,44,38,6,3.5,1.2,133.0,7.2
2024-08-22,Thursday,3,rainy,muffin,30,28,2,2.75,0.9,77.0,1.8
2024-08-22,Thursday,3,rainy,sourdough,13,13,0,8.0,2.5,104.0,0.0
2024-08-22,Thursday,3,rainy,baguette,20,18,2,4.0,1.3,72.0,2.6
2024-08-22,Thursday,3,rainy,cookie,55,46,9,1.5,0.4,69.0,3.6
2024-08-23,Friday,4,rainy,croissant,46,44,2,3.5,1.2,154.0,2.4
2024-08-23,Friday,4,rainy,muffin,41,37,4,2.75,0.9,101.75,3.6
2024-08-23,Friday,4,rainy,sourdough,16,14,2,8.0,2.5,112.0,5.0
2024-08-23,Friday,4,rainy,baguette,18,17,1,4.0,1.3,68.0,1.3
2024-08-23,Friday,4,rainy,cookie,70,60,10,1.5,0.4,90.0,4.0
2024-08-24,Saturday,5,rainy,croissant,84,73,11,3.5,1.2,255.5,13.2
2024-08-24,Saturday,5,rainy,muffin,70,64,6,2.75,0.9,176.0,5.4
2024-08-24,Saturday,5,rainy,sourdough,36,33,3,8.0,2.5,264.0,7.5
2024-08-24,Saturday,5,rainy,baguette,37,34,3,4.0,1.3,136.0,3.9
2024-08-24,Saturday,5,rainy,cookie,91,81,10,1.5,0.4,121.5,4.0
2024-08-25,Sunday,6,sunny,croissant,80,69,11,3.5,1.2,241.5,13.2
2024-08-25,Sunday,6,sunny,muffin,57,49,8,2.75,0.9,134.75,7.2
2024-08-25,Sunday,6,sunny,sourdough,32,30,2,8.0,2.5,240.0,5.0
2024-08-25,Sunday,6,sunny,baguette,40,36,4,4.0,1.3,144.0,5.2
2024-08-25,Sunday,6,sunny,cookie,84,77,7,1.5,0.4,115.5,2.8
2024-08-26,Monday,0,rainy,croissant,40,34,6,3.5,1.2,119.0,7.2
2024-08-26,Monday,0,rainy,muffin,26,25,1,2.75,0.9,68.75,0.9
2024-08-26,Monday,0,rainy,sourdough,10,9,1,8.0,2.5,72.0,2.5
2024-08-26,Monday,0,rainy,baguette,15,13,2,4.0,1.3,52.0,2.6
2024-08-26,Monday,0,rainy,cookie,54,46,8,1.5,0.4,69.0,3.2
2024-08-27,Tuesday,1,rainy,croissant,44,39,5,3.5,1.2,136.5,6.0
2024-08-27,Tuesday,1,rainy,muffin,31,27,4,2.75,0.9,74.25,3.6
2024-08-27,Tuesday,1,rainy,sourdough,13,11,2,8.0,2.5,88.0,5.0
2024-08-27,Tuesday,1,rainy,baguette,16,16,0,4.0,1.3,64.0,0.0
2024-08-27,Tuesday,1,rainy,cookie,43,40,3,1.5,0.4,60.0,1.2
2024-08-28,Wednesday,2,rainy,croissant,37,32,5,3.5,1.2,112.0,6.0
2024-08-28,Wednesday,2,rainy,muffin,34,30,4,2.75,0.9,82.5,3.6
2024-08-28,Wednesday,2,rainy,sourdough,12,11,1,8.0,2.5,88.0,2.5
2024-08-28,Wednesday,2,rainy,baguette,18,17,1,4.0,1.3,68.0,1.3
2024-08-28,Wednesday,2,rainy,cookie,55,49,6,1.5,0.4,73.5,2.4
2024-08-29,Thursday,3,sunny,croissant,37,33,4,3.5,1.2,115.5,4.8
2024-08-29,Thursday,3,sunny,muffin,28,24,4,2.75,0.9,66.0,3.6
2024-08-29,Thursday,3,sunny,sourdough,14,13,1,8.0,2.5,104.0,2.5
2024-08-29,Thursday,3,sunny,baguette,21,18,3,4.0,1.3,72.0,3.9
2024-08-29,Thursday,3,sunny,cookie,49,47,2,1.5,0.4,70.5,0.8
2024-08-30,Friday,4,sunny,croissant,49,42,7,3.5,1.2,147.0,8.4
2024-08-30,Friday,4,sunny,muffin,27,26,1,2.75,0.9,71.5,0.9
2024-08-30,Friday,4,sunny,sourdough,15,14,1,8.0,2.5,112.0,2.5
2024-08-30,Friday,4,sunny,baguette,21,20,1,4.0,1.3,80.0,1.3
2024-08-30,Friday,4,sunny,cookie,61,53,8,1.5,0.4,79.5,3.2
2024-08-31,Saturday,5,rainy,croissant,101,88,13,3.5,1.2,308.0,15.6
2024-08-31,Saturday,5,rainy,muffin,66,56,10,2.75,0.9,154.0,9.0
2024-08-31,Saturday,5,rainy,sourdough,33,29,4,8.0,2.5,232.0,10.0
2024-08-31,Saturday,5,rainy,baguette,44,41,3,4.0,1.3,164.0,3.9
2024-08-31,Saturday,5,rainy,cookie,95,82,13,1.5,0.4,123.0,5.2
2024-09-01,Sunday,6,sunny,croissant,86,74,12,3.5,1.2,259.0,14.4
2024-09-01,Sunday,6,sunny,muffin,46,40,6,2.75,0.9,110.0,5.4
2024-09-01,Sunday,6,sunny,sourdough,27,26,1,8.0,2.5,208.0,2.5
2024-09-01,Sunday,6,sunny,baguette,43,38,5,4.0,1.3,152.0,6.5
2024-09-01,Sunday,6,sunny,cookie,69,62,7,1.5,0.4,93.0,2.8
2024-09-02,Monday,0,sunny,croissant,30,27,3,3.5,1.2,94.5,3.6
2024-09-02,Monday,0,sunny,muffin,21,20,1,2.75,0.9,55.0,0.9
2024-09-02,Monday,0,sunny,sourdough,10,9,1,8.0,2.5,72.0,2.5
2024-09-02,Monday,0,sunny,baguette,15,14,1,4.0,1.3,56.0,1.3
2024-09-02,Monday,0,sunny,cookie,36,35,1,1.5,0.4,52.5,0.4
2024-09-03,Tuesday,1,sunny,croissant,32,29,3,3.5,1.2,101.5,3.6
2024-09-03,Tuesday,1,sunny,muffin,24,23,1,2.75,0.9,63.25,0.9
2024-09-03,Tuesday,1,sunny,sourdough,15,13,2,8.0,2.5,104.0,5.0
2024-09-03,Tuesday,1,sunny,baguette,18,16,2,4.0,1.3,64.0,2.6
2024-09-03,Tuesday,1,sunny,cookie,46,42,4,1.5,0.4,63.0,1.6
2024-09-04,Wednesday,2,sunny,croissant,38,33,5,3.5,1.2,115.5,6.0
2024-09-04,Wednesday,2,sunny,muffin,24,23,1,2.75,0.9,63.25,0.9
2024-09-04,Wednesday,2,sunny,sourdough,13,12,1,8.0,2.5,96.0,2.5
2024-09-04,Wednesday,2,sunny,baguette,20,19,1,4.0,1.3,76.0,1.3
2024-09-04,Wednesday,2,sunny,cookie,55,46,9,1.5,0.4,69.0,3.6
2024-09-05,Thursday,3,sunny,croissant,34,31,3,3.5,1.2,108.5,3.6
2024-09-05,Thursday,3,sunny,muffin,29,25,4,2.75,0.9,68.75,3.6
2024-09-05,Thursday,3,sunny,sourdough,13,12,1,8.0,2.5,96.0,2.5
2024-09-05,Thursday,3,sunny,baguette,16,15,1,4.0,1.3,60.0,1.3
2024-09-05,Thursday,3,sunny,cookie,49,45,4,1.5,0.4,67.5,1.6
2024-09-06,Friday,4,sunny,croissant,44,39,5,3.5,1.2,136.5,6.0
2024-09-06,Friday,4,sunny,muffin,33,29,4,2.75,0.9,79.75,3.6
2024-09-06,Friday,4,sunny,sourdough,15,13,2,8.0,2.5,104.0,5.0
2024-09-06,Friday,4,sunny,baguette,22,21,1,4.0,1.3,84.0,1.3
2024-09-06,Friday,4,sunny,cookie,46,42,4,1.5,0.4,63.0,1.6
2024-09-07,Saturday,5,rainy,croissant,92,79,13,3.5,1.2,276.5,15.6
2024-09-07,Saturday,5,rainy,muffin,83,70,13,2.75,0.9,192.5,11.7
2024-09-07,Saturday,5,rainy,sourdough,27,24,3,8.0,2.5,192.0,7.5
2024-09-07,Saturday,5,rainy,baguette,48,42,6,4.0,1.3,168.0,7.8
2024-09-07,Saturday,5,rainy,cookie,92,82,10,1.5,0.4,123.0,4.0
2024-09-08,Sunday,6,rainy,croissant,77,73,4,3.5,1.2,255.5,4.8
2024-09-08,Sunday,6,rainy,muffin,74,64,10,2.75,0.9,176.0,9.0
2024-09-08,Sunday,6,rainy,sourdough,26,22,4,8.0,2.5,176.0,10.0
2024-09-08,Sunday,6,rainy,baguette,42,38,4,4.0,1.3,152.0,5.2
